series_id        	year	period	       value	footnote_codes
PRS84006041      	2010	Q05	         3.2	
PRS84006041      	2011	Q01	         2.5	
PRS84006041      	2011	Q02	         2.3	
PRS84006041      	2011	Q03	         1.2	
PRS84006041      	2011	Q04	         2.0	
PRS84006041      	2011	Q05	         2.0	
PRS84006041      	2012	Q01	         3.7	
PRS84006041      	2012	Q02	         3.4	
PRS84006041      	2012	Q03	         3.6	
PRS84006041      	2012	Q04	         2.2	
PRS84006041      	2012	Q05	         3.2	
PRS84006041      	2013	Q01	         2.2	
PRS84006041      	2013	Q02	         1.9	
PRS84006041      	2013	Q03	         2.9	
PRS84006041      	2013	Q04	         4.0	
PRS84006041      	2013	Q05	         2.8	
PRS84006041      	2014	Q01	         2.2	
PRS84006041      	2014	Q02	         3.6	
PRS84006041      	2014	Q03	         4.1	
PRS84006041      	2014	Q04	         3.5	
PRS84006041      	2014	Q05	         3.3	
PRS84006041      	2015	Q01	         5.2	
PRS84006041      	2015	Q02	         4.3	
PRS84006041      	2015	Q03	         3.0	
PRS84006041      	2015	Q04	         2.5	
PRS84006041      	2015	Q05	         3.7	
PRS84006041      	2016	Q01	         2.0	
PRS84006041      	2016	Q02	         1.6	
PRS84006041      	2016	Q03	         2.0	
PRS84006041      	2016	Q04	         2.6	
PRS84006041      	2016	Q05	         2.1	
PRS84006041      	2017	Q01	         2.5	
PRS84006041      	2017	Q02	         2.8	
PRS84006041      	2017	Q03	         2.9	
PRS84006041      	2017	Q04	         3.6	
